,beekin_id,latitude,longitude,baths,beds,sqft,posted_at,property_type,price,city,blockgroup,days_since_2014,trans_log_price
5502,21c9c845bb,43.670199,-116.650658,2.0,3.0,1172.0,2022-04-07,1.0,1995.0,Caldwell,160270211001,3018,1.587660651725386
5503,21c9c845bb,43.670199,-116.650658,2.0,3.0,1172.0,2022-04-10,1.0,1995.0,Caldwell,160270211001,3021,1.587660651725386
5504,b91a0aa799,43.622082,-116.623364,1.0,2.0,840.0,2022-04-02,2.0,1365.0,Caldwell,160270210021,3013,-0.025225336705820684
5505,ee47f21b04,43.64743,-116.677409,1.0,2.0,828.0,2022-04-02,3.0,1385.0,Caldwell,160270217003,3013,0.03659604687275595
5506,6625afe048,43.608713,-116.666521,3.0,4.0,1934.0,2022-04-03,1.0,2395.0,Caldwell,160270210011,3014,2.3643286999203834
5507,9d089fe52c,43.621289,-116.665441,3.0,4.0,2250.0,2022-04-03,1.0,2195.0,Caldwell,160270210011,3014,1.9937110061930525
5646,4b95d7afc0,47.749786,-116.773327,3.0,3.0,2008.0,2022-06-28,1.0,2495.0,Hayden,160550018003,3100,2.538183006731071
5647,c9a6e2a8f0,47.788807,-116.795175,2.0,2.0,1252.0,2022-06-30,2.0,1800.0,Hayden,160550002004,3102,1.15050183026129
5648,5188c7dc14,47.757485,-116.831938,2.0,3.0,1774.0,2022-07-01,1.0,3100.0,Hayden,160550007001,3103,3.460946403051065
5649,f300216114,47.760135,-116.775265,2.0,5.0,2078.0,2022-07-01,1.0,2900.0,Hayden,160550010022,3103,3.1774983788472038
5650,b840e060fb,47.750649,-116.796722,2.0,3.0,1552.0,2022-07-01,3.0,2500.0,Hayden,160550010012,3103,2.5466918087421098
6124,745ee4ce6f,43.613217,-116.518532,2.0,2.0,1000.0,2022-03-05,2.0,1395.0,Nampa,160270211002,2985,0.06717276281798679
6125,f9e62ba981,43.571488,-116.61005,3.0,4.0,2234.0,2022-03-05,1.0,2195.0,Nampa,160270209021,2985,1.9937110061930525
6126,f9e62ba981,43.571488,-116.61005,3.0,4.0,2234.0,2022-03-08,1.0,2195.0,Nampa,160270209021,2988,1.9937110061930525
6127,b2e6feffc0,43.541399,-116.557198,2.0,3.0,1391.0,2022-03-08,1.0,2150.0,Nampa,160270209012,2988,1.9056726301549853
6128,b2e6feffc0,43.541399,-116.557198,2.0,3.0,1391.0,2022-03-12,1.0,2150.0,Nampa,160270209012,2992,1.9056726301549853
6129,b2e6feffc0,43.541399,-116.557198,2.0,3.0,1391.0,2022-03-15,1.0,2150.0,Nampa,160270209012,2995,1.9056726301549853
6130,89db30d9b6,43.557818,-116.588556,2.0,3.0,1706.0,2022-03-12,1.0,2395.0,Nampa,160270205031,2992,2.3643286999203834
6131,e40d020e64,43.592974,-116.596486,2.0,3.0,1244.0,2022-03-12,1.0,1995.0,Nampa,160270210024,2992,1.587660651725386
6132,e40d020e64,43.592974,-116.596486,2.0,3.0,1244.0,2022-03-13,1.0,1995.0,Nampa,160270210024,2993,1.587660651725386
6153,4b95d7afc0,47.749786,-116.773327,3.0,3.0,2008.0,2022-06-10,1.0,2500.0,Hayden,160550018003,3082,2.5466918087421098
6154,fa7675335b,47.760778,-116.838458,2.0,4.0,1662.0,2022-06-10,1.0,2795.0,Hayden,160550007001,3082,3.020758845486939
6155,0ad781a1b6,47.757047,-116.811034,2.0,3.0,1500.0,2022-06-14,1.0,2460.0,Hayden,160550007001,3086,2.4781395937964423
6156,309a7b18fb,47.748,-116.73722,2.0,3.0,1860.0,2022-06-15,3.0,2750.0,Hayden,160550018003,3087,2.951773910515083
6157,5c813f413d,47.748001,-116.73722,2.0,3.0,1860.0,2022-06-15,3.0,2750.0,Hayden,160550018003,3087,2.951773910515083
6162,707c6ba701,42.549701,-114.436648,3.0,3.0,1449.0,2022-04-15,0.0,1675.0,Twin Falls,160830010002,3026,0.8446040073850297
6163,ddeea4baec,42.552612,-114.46007,2.0,2.0,1100.0,2022-04-19,1.0,1700.0,Twin Falls,160830010004,3030,0.90757027289951
6164,9fa6092678,42.595856,-114.479195,2.0,3.0,1380.0,2022-04-21,1.0,1500.0,Twin Falls,160830007001,3032,0.3756087435391392
6165,a96aeea90c,42.581703,-114.50266,3.0,3.0,1590.0,2022-04-23,1.0,2050.0,Twin Falls,160830007001,3034,1.7032465070742915
6166,7bae34414b,42.56498,-114.4276,2.0,2.0,960.0,2022-04-27,2.0,1375.0,Twin Falls,160830002001,3038,0.005797758589965298
6328,b06341b784,43.813102,-111.806041,2.0,3.0,1104.0,2022-04-02,2.0,1500.0,Rexburg,160659503022,3013,0.3756087435391392
6329,f1741c542c,43.813102,-111.806041,1.0,2.0,820.0,2022-04-02,2.0,1075.0,Rexburg,160659503022,3013,-1.0403035217701322
6330,1d155c7946,43.82703,-111.776095,1.0,2.0,900.0,2022-04-02,3.0,1250.0,Rexburg,160659504002,3013,-0.39928434318300776
6395,764ed94d57,47.818381,-116.88027,3.0,3.0,1361.0,2022-01-09,0.0,1895.0,Rathdrum,160550003023,2930,1.3690960353764863
6396,755893a1fb,47.851683,-116.907096,2.0,3.0,1288.0,2022-01-10,2.0,2195.0,Rathdrum,160550003021,2931,1.9937110061930525
6447,86fc303e21,43.67798,-111.93332,1.0,3.0,1100.0,2022-07-08,2.0,1275.0,Rigby,160519603004,3110,-0.3151203021306014
6454,746f25519e,43.550776,-116.600207,2.0,3.0,1380.0,2022-04-15,1.0,2195.0,Nampa,160270209022,3026,1.9937110061930525
6455,746f25519e,43.550776,-116.600207,2.0,3.0,1380.0,2022-04-16,1.0,2195.0,Nampa,160270209022,3027,1.9937110061930525
6456,746f25519e,43.550776,-116.600207,2.0,3.0,1380.0,2022-04-21,1.0,2195.0,Nampa,160270209022,3032,1.9937110061930525
6457,746f25519e,43.550776,-116.600207,2.0,3.0,1380.0,2022-04-23,1.0,2195.0,Nampa,160270209022,3034,1.9937110061930525
6458,89db30d9b6,43.557818,-116.588556,2.0,3.0,1706.0,2022-04-15,1.0,2395.0,Nampa,160270205031,3026,2.3643286999203834
6459,89db30d9b6,43.557818,-116.588556,2.0,3.0,1706.0,2022-04-16,1.0,2395.0,Nampa,160270205031,3027,2.3643286999203834
6460,89db30d9b6,43.557818,-116.588556,2.0,3.0,1706.0,2022-04-21,1.0,2395.0,Nampa,160270205031,3032,2.3643286999203834
6461,89db30d9b6,43.557818,-116.588556,2.0,3.0,1706.0,2022-04-23,1.0,2395.0,Nampa,160270205031,3034,2.3643286999203834
6462,89db30d9b6,43.557818,-116.588556,2.0,3.0,1706.0,2022-04-24,1.0,2395.0,Nampa,160270205031,3035,2.3643286999203834
6463,89db30d9b6,43.557818,-116.588556,2.0,3.0,1706.0,2022-04-25,1.0,2395.0,Nampa,160270205031,3036,2.3643286999203834
6464,89db30d9b6,43.557818,-116.588556,2.0,3.0,1706.0,2022-04-27,1.0,2395.0,Nampa,160270205031,3038,2.3643286999203834
6465,f4d6561f14,43.581409,-116.60935,3.0,4.0,2000.0,2022-04-15,1.0,2095.0,Nampa,160270206011,3026,1.7955331405367707
6466,ebcb0e3f43,43.582359,-116.547733,1.0,2.0,1200.0,2022-04-15,1.0,1550.0,Nampa,160270202003,3026,0.5149702511259512
6467,1cec18ecf1,43.584889,-116.577806,1.0,2.0,900.0,2022-04-15,3.0,1245.0,Nampa,160270206026,3026,-0.4163190160269751
6468,8ea5e34d6c,43.594627,-116.56973,3.0,3.0,1573.0,2022-04-15,0.0,1865.0,Nampa,160270202001,3026,1.3012731304319591
6469,2146d8afc5,43.627702,-116.55631,3.0,3.0,2038.0,2022-04-15,1.0,2295.0,Nampa,160270211003,3026,2.183058361486548
6470,77ff33bab7,43.594658,-116.569659,3.0,3.0,1573.0,2022-04-15,0.0,1865.0,Nampa,160270202001,3026,1.3012731304319591
6471,24276be42e,43.581759,-116.574955,1.0,2.0,700.0,2022-04-15,3.0,1200.0,Nampa,160270206022,3026,-0.5727837466337163
6472,da3a1e2483,43.551789,-116.567869,1.0,2.0,866.0,2022-04-15,3.0,1100.0,Nampa,160270205042,3026,-0.9425947315828902
6473,33e3468fc9,43.598318,-116.617462,2.0,2.0,945.0,2022-04-15,3.0,1400.0,Nampa,160270210022,3026,0.08237902299234456
6474,3be8dd14a1,43.605506,-116.550039,2.0,3.0,1095.0,2022-04-15,1.0,1495.0,Nampa,160270211003,3026,0.3614179284024556
6475,0220be3da0,43.553085,-116.57517,2.0,2.0,925.0,2022-04-15,2.0,1525.0,Nampa,160270205031,3026,0.44586067663782036
6476,24c6c8c56a,43.638878,-116.558361,2.0,4.0,1878.0,2022-04-16,1.0,2480.0,Nampa,160270211001,3027,2.5125539128782095
6477,5ab4236680,43.56695,-116.519208,2.0,3.0,1489.0,2022-04-16,1.0,2150.0,Nampa,160270204012,3027,1.9056726301549853
6478,8f332af906,43.627659,-116.560018,2.0,4.0,1860.0,2022-04-16,1.0,2400.0,Nampa,160270211003,3027,2.3731924052914013
6479,0e10f61bea,43.5995,-116.620555,2.0,3.0,1620.0,2022-04-16,1.0,2300.0,Nampa,160270210022,3027,2.1923078649956196
6480,37f2a6d2c5,43.614574,-116.519336,2.0,2.0,1100.0,2022-04-16,3.0,1395.0,Nampa,160270211002,3027,0.06717276281798679
6481,05bab46f95,43.572296,-116.572681,3.0,4.0,1842.0,2022-04-16,1.0,2100.0,Nampa,160270203002,3027,1.805664599887347
6482,48aaacce22,43.569621,-116.604774,2.0,3.0,1308.0,2022-04-16,3.0,1900.0,Nampa,160270209021,3027,1.380295370407293
6483,6fc6032724,43.569683,-116.52589,2.0,3.0,1114.0,2022-04-17,1.0,1995.0,Nampa,160270204012,3028,1.587660651725386
6484,82c9f26134,43.54606,-116.588005,2.0,2.0,1425.0,2022-04-19,2.0,1750.0,Nampa,160270209023,3030,1.0307715131651962
6485,cacfdd8d2b,43.556973,-116.5662,2.0,2.0,1100.0,2022-04-19,1.0,1395.0,Nampa,160270205042,3030,0.06717276281798679
6486,324d0b9178,43.58298,-116.59077,1.0,2.0,828.0,2022-04-20,2.0,1195.0,Nampa,160270206026,3031,-0.5905296813293901
6487,2b1b8ec525,43.55799,-116.56908,2.0,2.0,900.0,2022-04-22,1.0,1200.0,Nampa,160270205042,3033,-0.5727837466337163
6488,724a118c91,43.563866,-116.5576,1.0,1.0,600.0,2022-04-24,2.0,1050.0,Nampa,160270204022,3035,-1.1403115520377705
6489,cc3e4f3b4b,43.59051,-116.54856,2.0,3.0,1038.0,2022-04-25,2.0,1575.0,Nampa,160270204014,3036,0.5829740248572357
6490,eb684612fb,43.569885,-116.5581,1.0,2.0,1100.0,2022-04-26,2.0,1795.0,Nampa,160270203004,3037,1.138679443820591
6491,a6b59ab0b2,43.57762,-116.55854,1.0,0.0,305.0,2022-04-27,2.0,1095.0,Nampa,160270201001,3038,-0.9619576132963389
6492,c4a050ba9a,43.59854,-116.61448,2.0,2.0,929.0,2022-04-28,2.0,1400.0,Nampa,160270210022,3039,0.08237902299234456
6499,12b8494a9d,47.796986,-116.88637,2.0,3.0,1899.0,2022-05-27,1.0,2700.0,Rathdrum,160550003022,3068,2.8737874071562963
6500,3e8acce8cb,47.868298,-116.851517,3.0,3.0,1913.0,2022-05-31,1.0,3200.0,Rathdrum,160550001002,3072,3.5958829803215164
6501,974523d139,47.81822,-116.88,3.0,3.0,1361.0,2022-06-01,1.0,2195.0,Rathdrum,160550003023,3073,1.9937110061930525
6502,1098ac998e,47.78843,-116.869398,2.0,3.0,1580.0,2022-06-01,1.0,2800.0,Rathdrum,160550003022,3073,3.028355174917462
6503,64068f33a8,47.851683,-116.907096,2.0,3.0,1437.0,2022-06-01,2.0,2495.0,Rathdrum,160550003021,3073,2.538183006731071
7244,7660e6e43c,43.825315,-111.795009,2.0,3.0,2088.0,2022-02-04,0.0,1575.0,Rexburg,160659502002,2956,0.5829740248572357
7245,7660e6e43c,43.825315,-111.795009,2.0,3.0,2088.0,2022-02-06,0.0,1575.0,Rexburg,160659502002,2958,0.5829740248572357
7246,7660e6e43c,43.825315,-111.795009,2.0,3.0,2088.0,2022-02-07,0.0,1575.0,Rexburg,160659502002,2959,0.5829740248572357
7247,7660e6e43c,43.825315,-111.795009,2.0,3.0,2088.0,2022-02-09,0.0,1575.0,Rexburg,160659502002,2961,0.5829740248572357
7248,7660e6e43c,43.825315,-111.795009,2.0,3.0,2088.0,2022-02-11,0.0,1575.0,Rexburg,160659502002,2963,0.5829740248572357
7249,7660e6e43c,43.825315,-111.795009,2.0,3.0,2088.0,2022-02-14,0.0,1575.0,Rexburg,160659502002,2966,0.5829740248572357
7374,38e86faef0,43.18724,-112.358444,1.0,2.0,1150.0,2022-04-23,2.0,1050.0,Blackfoot,160119505003,3034,-1.1403115520377705
7708,e4ba1dfa7f,42.911347,-112.487104,1.0,2.0,896.0,2022-01-16,3.0,1250.0,Pocatello,160050015002,2937,-0.39928434318300776
7709,0b3e46e0d2,42.915651,-112.45545,2.0,2.0,1271.0,2022-01-17,3.0,1400.0,Pocatello,160050003003,2938,0.08237902299234456
7710,64c9da6867,42.549701,-114.436648,3.0,3.0,1449.0,2022-04-29,0.0,1675.0,Twin Falls,160830010002,3040,0.8446040073850297
7711,6943dbdef5,42.558437,-114.4577,2.0,3.0,1207.0,2022-04-30,0.0,1600.0,Twin Falls,160830010003,3041,0.649906828396395
7712,3330c6285c,42.564979,-114.427595,2.0,2.0,880.0,2022-04-30,2.0,1360.0,Twin Falls,160830002001,3041,-0.040822217273349365
7713,b7d0916195,42.564979,-114.427595,2.0,2.0,960.0,2022-04-30,2.0,1375.0,Twin Falls,160830002001,3041,0.005797758589965298
7714,c1d34184fd,42.55717,-114.45699,2.0,3.0,2000.0,2022-05-03,1.0,1895.0,Twin Falls,160830010003,3044,1.3690960353764863
7715,b20f88465b,42.571968,-114.50796,2.0,2.0,1000.0,2022-05-04,2.0,1425.0,Twin Falls,160830007001,3045,0.15760479537718186
7759,a129f1c57b,47.731336,-116.900339,1.0,1.0,794.0,2022-04-15,2.0,1820.0,Post Falls,160550005001,3026,1.1974652383242945
7760,49f2621e06,47.731336,-116.900339,2.0,2.0,1025.0,2022-04-15,2.0,2120.0,Post Falls,160550005001,3026,1.8459506378652157
7761,677bd6fa46,47.737415,-116.882479,2.0,2.0,1241.0,2022-04-15,2.0,2300.0,Post Falls,160550007002,3026,2.1923078649956196
7762,419170c20f,47.737415,-116.882479,2.0,3.0,1307.0,2022-04-15,2.0,2400.0,Post Falls,160550007002,3026,2.3731924052914013
7763,8738ba55cd,47.737415,-116.882479,3.0,3.0,1741.0,2022-04-15,2.0,2700.0,Post Falls,160550007002,3026,2.8737874071562963
7764,f95b9e304a,47.737801,-116.901554,1.0,1.0,805.0,2022-04-15,2.0,1795.0,Post Falls,160550005001,3026,1.138679443820591
7765,8be5cf561f,47.737801,-116.901554,2.0,2.0,1032.0,2022-04-15,2.0,2245.0,Post Falls,160550005001,3026,2.0894390435979133
7766,4bf646dce1,47.737801,-116.901554,2.0,2.0,1031.0,2022-04-15,2.0,2395.0,Post Falls,160550005001,3026,2.3643286999203834
7767,4bf646dce1,47.737801,-116.901554,2.0,2.0,1031.0,2022-04-15,2.0,2295.0,Post Falls,160550005001,3026,2.183058361486548
7768,efe2b82bbb,47.737801,-116.901554,2.0,3.0,1319.0,2022-04-15,2.0,2295.0,Post Falls,160550005001,3026,2.183058361486548
7769,98fa4fe211,47.727629,-116.948943,1.0,2.0,704.0,2022-04-15,3.0,1800.0,Post Falls,160550004022,3026,1.15050183026129
7770,097a68c7ad,47.732396,-116.898483,2.0,2.0,1022.0,2022-04-15,2.0,2495.0,Post Falls,160550005001,3026,2.538183006731071
7988,9f884fface,42.912296,-112.48743,2.0,3.0,1150.0,2022-05-27,1.0,1350.0,Pocatello,160050015002,3068,-0.07218874476882144
7989,a8bdb26132,42.912299,-112.487429,2.0,3.0,1150.0,2022-05-29,0.0,1350.0,Pocatello,160050015002,3070,-0.07218874476882144
7990,9f91d39dd5,42.82075,-112.3832,1.0,3.0,1800.0,2022-06-01,3.0,1200.0,Pocatello,160050006001,3073,-0.5727837466337163
7991,98289ec9da,42.862499,-112.476556,1.0,1.0,721.0,2022-06-01,2.0,1000.0,Pocatello,160050016023,3073,-1.347676833355867
7992,8c02fb0504,42.90121,-112.444475,1.0,3.0,1125.0,2022-06-02,3.0,1275.0,Pocatello,160050012003,3074,-0.3151203021306014
8464,08e6d64ceb,47.67108,-116.775258,3.0,3.0,1772.0,2022-06-24,1.0,4000.0,Coeur D Alene,160550016002,3096,4.544275470494368
8465,dcacb36ebf,47.712322,-116.809486,2.0,2.0,1024.0,2022-06-24,2.0,1995.0,Coeur D Alene,160550009004,3096,1.587660651725386
8466,051730ca32,47.682864,-116.784734,2.0,4.0,2200.0,2022-06-24,1.0,3250.0,Coeur D Alene,160550014001,3096,3.661778024074056
8467,e3f30eff8d,47.682864,-116.784734,1.0,3.0,1850.0,2022-06-24,1.0,2295.0,Coeur D Alene,160550014001,3096,2.183058361486548
8468,100d3feda6,47.695891,-116.867336,3.0,3.0,2184.0,2022-06-28,1.0,3600.0,Coeur D Alene,160550020002,3100,4.0964779821864035
8469,0806ce626b,47.71584,-116.805644,3.0,2.0,1150.0,2022-06-30,0.0,1615.0,Coeur D Alene,160550007003,3102,0.6895663247375489
8470,1bd7ed8ee1,47.725038,-116.785141,2.0,4.0,1600.0,2022-06-30,1.0,2760.0,Coeur D Alene,160550011001,3102,2.9672009517177704
8471,f5ed9b9514,47.738293,-116.842286,2.0,3.0,1237.0,2022-06-30,1.0,2200.0,Coeur D Alene,160550007002,3102,2.0033814203422273
8472,05004e43aa,47.696279,-116.784403,1.0,2.0,950.0,2022-06-30,2.0,1395.0,Coeur D Alene,160550013001,3102,0.06717276281798679
8473,b90daeab94,47.702029,-116.771086,2.0,2.0,974.0,2022-06-30,1.0,2100.0,Coeur D Alene,160550012003,3102,1.805664599887347
8474,960c11b665,47.704804,-116.83197,3.0,3.0,1420.0,2022-07-01,2.0,2395.0,Coeur D Alene,160550008001,3103,2.3643286999203834
8475,d943a577d8,47.741996,-116.845652,2.0,3.0,1200.0,2022-07-01,1.0,2195.0,Coeur D Alene,160550007002,3103,1.9937110061930525
8476,3679401888,47.719219,-116.755278,3.0,4.0,2704.0,2022-07-01,1.0,3600.0,Coeur D Alene,160550018003,3103,4.0964779821864035
8477,219d7b58ee,47.744005,-116.814578,2.0,2.0,1031.0,2022-07-01,2.0,1895.0,Coeur D Alene,160550007002,3103,1.3690960353764863
8478,c19fd75791,47.744005,-116.814578,2.0,2.0,1032.0,2022-07-01,2.0,1995.0,Coeur D Alene,160550007002,3103,1.587660651725386
8479,c8d62fed83,47.744005,-116.814578,3.0,2.0,1220.0,2022-07-01,2.0,2295.0,Coeur D Alene,160550007002,3103,2.183058361486548
8480,1c796ec95a,47.744005,-116.814578,2.0,3.0,1319.0,2022-07-01,2.0,2295.0,Coeur D Alene,160550007002,3103,2.183058361486548
8481,6e396fb222,47.744005,-116.814578,3.0,3.0,1276.0,2022-07-01,2.0,2495.0,Coeur D Alene,160550007002,3103,2.538183006731071
8482,365d8e1d5b,47.744005,-116.814578,3.0,4.0,1567.0,2022-07-01,2.0,2695.0,Coeur D Alene,160550007002,3103,2.865909471286385
8483,43ff48412b,47.671828,-116.775221,1.0,0.0,436.0,2022-07-01,2.0,1795.0,Coeur D Alene,160550016002,3103,1.138679443820591
8484,f096ddc923,47.671828,-116.775221,1.0,1.0,631.0,2022-07-01,2.0,1895.0,Coeur D Alene,160550016002,3103,1.3690960353764863
8485,9a9c7d0e8f,47.671828,-116.775221,1.0,2.0,1065.0,2022-07-01,2.0,1995.0,Coeur D Alene,160550016002,3103,1.587660651725386
8486,3e321f227c,47.708884,-116.830117,2.0,4.0,1736.0,2022-07-01,0.0,2650.0,Coeur D Alene,160550008001,3103,2.7943431280380713
8487,9efd00a740,47.696778,-116.811531,1.0,1.0,743.0,2022-07-01,2.0,1895.0,Coeur D Alene,160550009002,3103,1.3690960353764863
8488,2b1585a1ea,47.696778,-116.811531,1.0,1.0,665.0,2022-07-01,2.0,1960.0,Coeur D Alene,160550009002,3103,1.5124348793405487
8489,3be9a54ed4,47.696778,-116.811531,1.0,1.0,744.0,2022-07-01,2.0,2035.0,Coeur D Alene,160550009002,3103,1.6720335502527133
8490,4826933e01,47.696778,-116.811531,1.0,1.0,911.0,2022-07-01,2.0,2570.0,Coeur D Alene,160550009002,3103,2.66406027793915
8491,aef041a2bf,47.696778,-116.811531,1.0,1.0,882.0,2022-07-01,2.0,2650.0,Coeur D Alene,160550009002,3103,2.7943431280380713
8492,aef041a2bf,47.696778,-116.811531,1.0,1.0,882.0,2022-07-01,2.0,2670.0,Coeur D Alene,160550009002,3103,2.8262992574190684
8493,93a514b906,47.696778,-116.811531,2.0,2.0,1296.0,2022-07-01,2.0,3830.0,Coeur D Alene,160550009002,3103,4.35969354398458
8494,2912313fd7,47.696778,-116.811531,2.0,2.0,1310.0,2022-07-01,2.0,3830.0,Coeur D Alene,160550009002,3103,4.35969354398458
8495,7c1f01b28d,47.673308,-116.775651,3.0,2.0,774.0,2022-07-01,2.0,2195.0,Coeur D Alene,160550016002,3103,1.9937110061930525
8496,2dab973ba7,47.702445,-116.840526,1.0,1.0,775.0,2022-07-01,2.0,1695.0,Coeur D Alene,160550008001,3103,0.895051426779257
8497,0f6f989040,47.702445,-116.840526,2.0,2.0,1022.0,2022-07-01,2.0,1700.0,Coeur D Alene,160550008001,3103,0.90757027289951
8498,a09ec2ae57,47.702445,-116.840526,1.0,2.0,831.0,2022-07-01,2.0,1895.0,Coeur D Alene,160550008001,3103,1.3690960353764863
8499,ada8a6e2c7,47.702445,-116.840526,2.0,3.0,1228.0,2022-07-01,2.0,1900.0,Coeur D Alene,160550008001,3103,1.380295370407293
8500,f239fa57c0,47.69536,-116.8085,3.0,2.0,1200.0,2022-07-01,1.0,3200.0,Coeur D Alene,160550009002,3103,3.5958829803215164
8501,19faac6cc3,47.731373,-116.81047,1.0,1.0,757.0,2022-07-02,2.0,1795.0,Coeur D Alene,160550007002,3104,1.138679443820591
8502,ccaad62089,47.731373,-116.81047,2.0,2.0,1065.0,2022-07-02,2.0,1965.0,Coeur D Alene,160550007002,3104,1.5232632805736304
8503,24a1d82164,47.731373,-116.81047,2.0,3.0,1221.0,2022-07-02,2.0,2300.0,Coeur D Alene,160550007002,3104,2.1923078649956196
8504,6a46849a79,47.674753,-116.773371,2.0,4.0,1466.0,2022-07-02,1.0,2975.0,Coeur D Alene,160550015003,3104,3.2860186194205694
8505,0e918f76a5,47.703848,-116.838174,2.0,2.0,984.0,2022-07-02,2.0,1525.0,Coeur D Alene,160550008001,3104,0.44586067663782036
8506,3809598575,47.725285,-116.812412,3.0,4.0,2378.0,2022-07-02,1.0,2995.0,Coeur D Alene,160550007002,3104,3.3144954106094917
8507,158f0ed269,47.741321,-116.841404,1.0,1.0,794.0,2022-07-02,2.0,1625.0,Coeur D Alene,160550007002,3104,0.7158018721489421
8508,deb887abce,47.741321,-116.841404,2.0,2.0,1025.0,2022-07-02,2.0,1825.0,Coeur D Alene,160550007002,3104,1.2091254519066317
8509,65fd901a5b,47.731947,-116.826586,3.0,3.0,2206.0,2022-07-02,1.0,3100.0,Coeur D Alene,160550007002,3104,3.460946403051065
8698,82062aa97d,43.700247,-116.472678,3.0,5.0,2651.0,2022-02-21,1.0,2495.0,Star,160010102012,2973,2.538183006731071
8699,82062aa97d,43.700247,-116.472678,3.0,5.0,2651.0,2022-02-24,1.0,2495.0,Star,160010102012,2976,2.538183006731071
8700,82062aa97d,43.700247,-116.472678,3.0,5.0,2651.0,2022-02-25,1.0,2495.0,Star,160010102012,2977,2.538183006731071
8701,82062aa97d,43.700247,-116.472678,3.0,5.0,2651.0,2022-02-28,1.0,2495.0,Star,160010102012,2980,2.538183006731071
8702,82062aa97d,43.700247,-116.472678,3.0,5.0,2651.0,2022-03-01,1.0,2495.0,Star,160010102012,2981,2.538183006731071
8703,e3d0a82e81,43.699844,-116.472706,3.0,4.0,2259.0,2022-02-21,1.0,2295.0,Star,160010102012,2973,2.183058361486548
8704,e3d0a82e81,43.699844,-116.472706,3.0,4.0,2259.0,2022-02-24,1.0,2295.0,Star,160010102012,2976,2.183058361486548
8705,e3d0a82e81,43.699844,-116.472706,3.0,4.0,2259.0,2022-02-25,1.0,2295.0,Star,160010102012,2977,2.183058361486548
8706,e3d0a82e81,43.699844,-116.472706,3.0,4.0,2259.0,2022-02-26,1.0,2295.0,Star,160010102012,2978,2.183058361486548
8707,5f69edfd46,43.699463,-116.472545,3.0,5.0,2455.0,2022-02-21,1.0,2395.0,Star,160010102012,2973,2.3643286999203834
8708,5f69edfd46,43.699463,-116.472545,3.0,5.0,2455.0,2022-02-25,1.0,2395.0,Star,160010102012,2977,2.3643286999203834
8709,5f69edfd46,43.699463,-116.472545,3.0,5.0,2455.0,2022-02-26,1.0,2395.0,Star,160010102012,2978,2.3643286999203834
8710,5f69edfd46,43.699463,-116.472545,3.0,5.0,2455.0,2022-02-28,1.0,2395.0,Star,160010102012,2980,2.3643286999203834
8711,5f69edfd46,43.699463,-116.472545,3.0,5.0,2455.0,2022-03-01,1.0,2395.0,Star,160010102012,2981,2.3643286999203834
8712,5814ce0bff,43.69943,-116.471653,3.0,5.0,2651.0,2022-02-21,1.0,2495.0,Star,160010102012,2973,2.538183006731071
8713,5814ce0bff,43.69943,-116.471653,3.0,5.0,2651.0,2022-02-22,1.0,2495.0,Star,160010102012,2974,2.538183006731071
8714,5814ce0bff,43.69943,-116.471653,3.0,5.0,2651.0,2022-02-23,1.0,2495.0,Star,160010102012,2975,2.538183006731071
8715,5814ce0bff,43.69943,-116.471653,3.0,5.0,2651.0,2022-02-24,1.0,2495.0,Star,160010102012,2976,2.538183006731071
8716,5814ce0bff,43.69943,-116.471653,3.0,5.0,2651.0,2022-02-25,1.0,2495.0,Star,160010102012,2977,2.538183006731071
8717,5814ce0bff,43.69943,-116.471653,3.0,5.0,2651.0,2022-02-28,1.0,2495.0,Star,160010102012,2980,2.538183006731071
8718,5814ce0bff,43.69943,-116.471653,3.0,5.0,2651.0,2022-03-01,1.0,2495.0,Star,160010102012,2981,2.538183006731071
8719,5814ce0bff,43.69943,-116.471653,3.0,5.0,2651.0,2022-03-02,1.0,2495.0,Star,160010102012,2982,2.538183006731071
8720,8d39db367d,43.699657,-116.471976,3.0,5.0,2455.0,2022-02-22,1.0,2395.0,Star,160010102012,2974,2.3643286999203834
8721,8d39db367d,43.699657,-116.471976,3.0,5.0,2455.0,2022-02-24,1.0,2395.0,Star,160010102012,2976,2.3643286999203834
8722,8d39db367d,43.699657,-116.471976,3.0,5.0,2455.0,2022-02-25,1.0,2395.0,Star,160010102012,2977,2.3643286999203834
8723,8d39db367d,43.699657,-116.471976,3.0,5.0,2455.0,2022-02-27,1.0,2395.0,Star,160010102012,2979,2.3643286999203834
8724,8d39db367d,43.699657,-116.471976,3.0,5.0,2455.0,2022-03-01,1.0,2395.0,Star,160010102012,2981,2.3643286999203834
8725,6b61a76287,43.699736,-116.47226299999998,3.0,5.0,2651.0,2022-02-23,1.0,2495.0,Star,160010102012,2975,2.538183006731071
8726,6b61a76287,43.699736,-116.47226299999998,3.0,5.0,2651.0,2022-02-24,1.0,2495.0,Star,160010102012,2976,2.538183006731071
8727,6b61a76287,43.699736,-116.47226299999998,3.0,5.0,2651.0,2022-02-25,1.0,2495.0,Star,160010102012,2977,2.538183006731071
8728,6b61a76287,43.699736,-116.47226299999998,3.0,5.0,2651.0,2022-03-01,1.0,2495.0,Star,160010102012,2981,2.538183006731071
8729,10c9e5797b,43.699421,-116.471972,3.0,5.0,2455.0,2022-02-24,1.0,2395.0,Star,160010102012,2976,2.3643286999203834
