,blockgroup,population,housing,education,transportation,year
485,160570051005,630.0,404.0,612.0,465.0,2019
486,160570051004,716.0,461.0,716.0,494.0,2019
487,160570057003,1588.0,687.0,1199.0,686.0,2019
488,160570052002,1360.0,534.0,1255.0,638.0,2019
489,160570052003,1122.0,399.0,734.0,406.0,2019
490,160570052001,678.0,299.0,498.0,251.0,2019
491,160570053002,677.0,358.0,541.0,368.0,2019
492,160570053006,809.0,246.0,603.0,324.0,2019
493,160570053005,1701.0,609.0,1140.0,797.0,2019
494,160570054002,906.0,541.0,843.0,411.0,2019
495,160570054004,943.0,444.0,943.0,504.0,2019
496,160570051001,2708.0,1148.0,1973.0,1117.0,2019
497,160570053001,600.0,340.0,523.0,309.0,2019
498,160570052005,2455.0,1021.0,2115.0,1329.0,2019
499,160570052004,1199.0,569.0,1089.0,516.0,2019
500,160570053003,762.0,467.0,752.0,638.0,2019
501,160570053004,2764.0,1364.0,2490.0,1675.0,2019
502,160570054001,1330.0,590.0,1067.0,702.0,2019
503,160570054003,3437.0,353.0,3272.0,1078.0,2019
504,160570051003,631.0,362.0,513.0,366.0,2019
505,160570051002,3187.0,1453.0,2888.0,1845.0,2019
506,160459601001,1459.0,604.0,1246.0,418.0,2016
507,160039502002,756.0,401.0,682.0,250.0,2016
508,160550010013,1462.0,683.0,1210.0,730.0,2016
509,160550010012,1898.0,880.0,1567.0,688.0,2016
510,160550010011,3184.0,1088.0,2455.0,1343.0,2016
511,160550003011,2837.0,1252.0,2177.0,1010.0,2016
512,160550003012,2926.0,1058.0,2237.0,1174.0,2016
513,160550002004,2962.0,970.0,2362.0,1129.0,2016
514,160550007001,4068.0,1374.0,3231.0,1734.0,2016
515,160550002003,1877.0,728.0,1541.0,633.0,2016
516,160550002005,1254.0,600.0,962.0,386.0,2016
517,160550007002,9434.0,3474.0,7173.0,4283.0,2016
518,160550001002,1913.0,1282.0,1722.0,726.0,2016
519,160550001001,1299.0,990.0,1013.0,386.0,2016
520,160550016002,2103.0,1001.0,1692.0,878.0,2016
521,160550016001,717.0,384.0,615.0,241.0,2016
522,160550019001,1883.0,847.0,1537.0,704.0,2016
523,160550005001,6434.0,2712.0,4997.0,3165.0,2016
524,160550009003,1100.0,602.0,973.0,436.0,2016
525,160550013002,3428.0,1228.0,2592.0,1478.0,2016
526,160550015002,685.0,270.0,555.0,242.0,2016
527,160550015003,1123.0,556.0,953.0,648.0,2016
528,160550011001,2092.0,833.0,1766.0,903.0,2016
529,160550012001,1597.0,795.0,1410.0,506.0,2016
530,160550012003,3362.0,1327.0,2545.0,1488.0,2016
531,160550017001,1843.0,699.0,1497.0,555.0,2016
532,160550017003,1430.0,733.0,1228.0,561.0,2016
533,160550018003,5099.0,2130.0,3966.0,2003.0,2016
534,160550018001,1234.0,524.0,1130.0,554.0,2016
535,160550004012,2302.0,917.0,1946.0,835.0,2016
536,160550006023,1788.0,708.0,1419.0,911.0,2016
537,160550006022,2664.0,1158.0,2239.0,1381.0,2016
538,160550004022,3923.0,1284.0,2739.0,1620.0,2016
539,160550010021,1962.0,732.0,1505.0,678.0,2016
540,160550003022,4580.0,1604.0,3101.0,1717.0,2016
541,160550008001,2791.0,1327.0,2305.0,1281.0,2016
542,160550008002,1853.0,762.0,1487.0,691.0,2016
543,160550003021,1041.0,473.0,922.0,390.0,2016
544,160550005003,3413.0,1208.0,2288.0,1428.0,2016
545,160550009004,749.0,495.0,698.0,204.0,2016
546,160559400002,891.0,1052.0,821.0,236.0,2016
547,160550020001,1901.0,1021.0,1549.0,722.0,2016
548,160550005002,2615.0,1117.0,1923.0,1038.0,2016
549,160550009002,1116.0,835.0,967.0,296.0,2016
550,160550013001,1371.0,548.0,935.0,618.0,2016
551,160550015001,1490.0,698.0,1189.0,781.0,2016
552,160550012002,1926.0,791.0,1464.0,907.0,2016
553,160550014001,1094.0,750.0,976.0,456.0,2016
554,160550017002,1247.0,626.0,1037.0,692.0,2016
555,160550018004,1114.0,449.0,824.0,522.0,2016
556,160550018002,988.0,1144.0,890.0,231.0,2016
557,160550004011,3947.0,1530.0,2890.0,1929.0,2016
558,160550006021,1391.0,605.0,1014.0,410.0,2016
559,160550004021,4010.0,1721.0,3095.0,1556.0,2016
560,160550003023,1413.0,491.0,1067.0,589.0,2016
561,160550006011,2727.0,1132.0,2179.0,837.0,2016
562,160550007003,3727.0,2126.0,3159.0,1920.0,2016
563,160550020002,1816.0,895.0,1561.0,875.0,2016
564,160550006012,1590.0,728.0,1368.0,727.0,2016
565,160550009001,2066.0,956.0,1545.0,850.0,2016
566,160550014002,1787.0,823.0,1526.0,971.0,2016
567,160550010022,2455.0,922.0,1890.0,1133.0,2016
568,160830005001,950.0,453.0,811.0,438.0,2016
569,160830015002,768.0,376.0,614.0,329.0,2016
570,160830002001,3099.0,1249.0,2339.0,1423.0,2016
571,160830002002,1594.0,566.0,1205.0,580.0,2016
572,160830002003,1624.0,879.0,1446.0,607.0,2016
573,160830009001,3348.0,1251.0,2582.0,1347.0,2016
574,160830009002,1784.0,623.0,1435.0,678.0,2016
575,160830012001,907.0,469.0,773.0,407.0,2016
576,160830011001,705.0,379.0,594.0,410.0,2016
577,160830011003,1895.0,649.0,1472.0,786.0,2016
578,160830012002,1727.0,617.0,1202.0,830.0,2016
579,160830010001,2501.0,980.0,1649.0,1037.0,2016
580,160830010004,887.0,414.0,815.0,422.0,2016
581,160830010003,1581.0,585.0,1179.0,855.0,2016
582,160830010002,3281.0,1259.0,2615.0,1472.0,2016
583,160830008001,1394.0,466.0,906.0,631.0,2016
584,160830008004,1690.0,665.0,1365.0,741.0,2016
585,160830007004,1092.0,423.0,748.0,469.0,2016
586,160830007002,2604.0,1020.0,2169.0,1389.0,2016
587,160830007003,1094.0,324.0,895.0,470.0,2016
588,160830006003,1366.0,546.0,1096.0,652.0,2016
589,160830012003,2384.0,928.0,1787.0,1272.0,2016
590,160830012004,2896.0,995.0,1804.0,1103.0,2016
591,160830010005,888.0,349.0,629.0,414.0,2016
592,160830008005,1175.0,497.0,894.0,635.0,2016
593,160830007005,1071.0,554.0,827.0,426.0,2016
594,160830007001,6553.0,2301.0,4403.0,3101.0,2016
595,160159502004,2276.0,1288.0,1938.0,904.0,2016
596,160159502002,1607.0,1003.0,1362.0,561.0,2016
597,160010023022,3663.0,1383.0,2739.0,1799.0,2016
598,160010023021,1549.0,513.0,1346.0,912.0,2016
599,160010016002,2565.0,1045.0,2083.0,1215.0,2016
600,160010019001,2633.0,1165.0,2055.0,1075.0,2016
601,160010019003,1343.0,566.0,1050.0,666.0,2016
602,160010022221,6034.0,2210.0,4431.0,2810.0,2016
603,160010010004,886.0,336.0,758.0,479.0,2016
604,160010010001,1881.0,1050.0,1764.0,1039.0,2016
605,160010018002,1509.0,641.0,1232.0,611.0,2016
606,160010018003,1698.0,810.0,1417.0,843.0,2016
607,160010103132,5656.0,1787.0,4288.0,2561.0,2016
608,160010008024,2758.0,1132.0,1978.0,1137.0,2016
609,160010008023,1494.0,721.0,1291.0,909.0,2016
610,160010022231,4438.0,1499.0,3327.0,2017.0,2016
611,160010105031,4705.0,1659.0,3433.0,2127.0,2016
612,160010008042,2023.0,1290.0,1695.0,659.0,2016
613,160010103342,3734.0,1435.0,2810.0,1593.0,2016
614,160010103341,2952.0,1080.0,2166.0,1448.0,2016
615,160010023122,1811.0,815.0,1441.0,799.0,2016
616,160010008021,406.0,254.0,371.0,255.0,2016
617,160010008022,1124.0,442.0,933.0,495.0,2016
618,160010103211,4870.0,2007.0,3578.0,1742.0,2016
619,160010004001,726.0,335.0,617.0,303.0,2016
620,160010004004,883.0,499.0,801.0,570.0,2016
621,160010102212,1788.0,787.0,1413.0,607.0,2016
622,160010103322,1296.0,634.0,1110.0,624.0,2016
623,160010103321,13439.0,4481.0,9208.0,5464.0,2016
624,160010104014,4350.0,1524.0,3235.0,1978.0,2016
625,160010104012,11785.0,3128.0,7815.0,5047.0,2016
626,160010104013,3801.0,1328.0,2916.0,1847.0,2016
627,160010104011,2790.0,939.0,2122.0,1376.0,2016
628,160010021001,359.0,191.0,334.0,144.0,2016
629,160010021002,1643.0,661.0,1336.0,721.0,2016
630,160010002012,624.0,302.0,485.0,306.0,2016
631,160010008043,1330.0,718.0,1216.0,926.0,2016
632,160010008041,3251.0,1648.0,2821.0,1762.0,2016
633,160010003031,1919.0,1194.0,1736.0,965.0,2016
634,160010002013,667.0,327.0,565.0,373.0,2016
635,160010002011,2009.0,816.0,1668.0,850.0,2016
636,160010007012,1274.0,738.0,1078.0,743.0,2016
637,160010007011,1874.0,812.0,1518.0,926.0,2016
638,160010007013,1727.0,1010.0,1450.0,767.0,2016
639,160010103353,6281.0,2637.0,5335.0,2209.0,2016
640,160010103354,2441.0,943.0,2295.0,1215.0,2016
641,160010102253,1914.0,921.0,1606.0,600.0,2016
642,160010102252,3536.0,1628.0,2851.0,1189.0,2016
643,160010023131,2831.0,1138.0,2276.0,1328.0,2016
644,160010023132,1376.0,525.0,1138.0,677.0,2016
645,160010022243,1537.0,568.0,1141.0,765.0,2016
646,160010105041,4394.0,1606.0,3033.0,1940.0,2016
647,160010008052,865.0,373.0,696.0,468.0,2016
648,160010003043,1025.0,409.0,781.0,514.0,2016
649,160010003041,2356.0,1184.0,1968.0,1185.0,2016
650,160010002024,1211.0,573.0,966.0,674.0,2016
651,160010102232,4067.0,1932.0,3482.0,1802.0,2016
652,160010002022,1360.0,570.0,1243.0,884.0,2016
653,160010012022,2509.0,1219.0,2268.0,1402.0,2016
654,160010012023,2705.0,1455.0,2230.0,1236.0,2016
655,160010012021,1240.0,726.0,1136.0,612.0,2016
656,160010015003,1079.0,515.0,876.0,450.0,2016
657,160010015001,1474.0,657.0,1248.0,695.0,2016
658,160010024101,1231.0,467.0,1094.0,595.0,2016
659,160010024104,2042.0,898.0,1645.0,730.0,2016
660,160010024121,2059.0,921.0,1623.0,826.0,2016
661,160010104022,2493.0,809.0,1880.0,1340.0,2016
662,160010005001,1660.0,740.0,1358.0,747.0,2016
663,160010105011,6520.0,825.0,6096.0,967.0,2016
664,160010001003,1695.0,1178.0,1594.0,661.0,2016
665,160010001002,1062.0,750.0,920.0,519.0,2016
666,160010005003,1178.0,605.0,916.0,635.0,2016
667,160010014002,1167.0,666.0,1035.0,688.0,2016
668,160010014003,904.0,460.0,636.0,440.0,2016
669,160010017002,2128.0,758.0,1491.0,982.0,2016
670,160010017003,1042.0,748.0,985.0,638.0,2016
671,160010009001,2100.0,383.0,2081.0,686.0,2016
672,160010009003,1456.0,672.0,1390.0,984.0,2016
673,160010009004,1748.0,656.0,1385.0,921.0,2016
674,160010023103,3413.0,1061.0,2581.0,1686.0,2016
675,160010023102,2836.0,1133.0,2106.0,1209.0,2016
676,160010102012,7190.0,2608.0,4969.0,2926.0,2016
677,160010102013,1970.0,761.0,1626.0,904.0,2016
678,160010002021,1431.0,613.0,1167.0,708.0,2016
679,160010007021,3121.0,1166.0,2389.0,1409.0,2016
680,160010006004,928.0,415.0,730.0,434.0,2016
681,160010006003,769.0,359.0,568.0,438.0,2016
682,160010006006,997.0,659.0,851.0,501.0,2016
683,160010006002,952.0,617.0,807.0,505.0,2016
684,160010008031,836.0,423.0,784.0,413.0,2016
685,160010008033,1043.0,387.0,829.0,475.0,2016
686,160010008034,1590.0,700.0,1315.0,876.0,2016
687,160010022212,1913.0,634.0,1361.0,850.0,2016
688,160010022213,4473.0,1700.0,3747.0,2492.0,2016
689,160010024111,1497.0,606.0,1224.0,758.0,2016
690,160010024112,1211.0,462.0,893.0,652.0,2016
691,160010024131,3246.0,886.0,2447.0,1183.0,2016
692,160010024132,2802.0,1107.0,2134.0,957.0,2016
693,160010024133,1436.0,711.0,1174.0,655.0,2016
694,160010103221,2046.0,856.0,1649.0,883.0,2016
695,160010103222,1840.0,788.0,1478.0,821.0,2016
696,160010103313,6833.0,2091.0,4813.0,2962.0,2016
697,160010003021,1167.0,545.0,996.0,628.0,2016
698,160010103133,11895.0,4342.0,8500.0,5354.0,2016
699,160010103311,10195.0,3927.0,7520.0,3830.0,2016
700,160010023104,2109.0,890.0,1593.0,999.0,2016
701,160010103334,2648.0,976.0,2063.0,1245.0,2016
702,160010103332,3600.0,1197.0,2584.0,1781.0,2016
703,160010024122,1820.0,953.0,1580.0,668.0,2016
704,160010017004,2267.0,777.0,1731.0,1118.0,2016
705,160010011003,1291.0,523.0,990.0,582.0,2016
706,160010020003,980.0,534.0,850.0,533.0,2016
707,160010011002,1149.0,546.0,940.0,479.0,2016
708,160010020001,684.0,328.0,647.0,438.0,2016
709,160010102211,5368.0,2065.0,4286.0,2057.0,2016
710,160010011001,1762.0,880.0,1278.0,536.0,2016
711,160010020002,1692.0,774.0,1305.0,872.0,2016
712,160010020004,1000.0,513.0,703.0,313.0,2016
713,160010015002,1205.0,517.0,953.0,611.0,2016
714,160010024103,1697.0,526.0,1312.0,826.0,2016
715,160010024102,2379.0,869.0,1817.0,1340.0,2016
716,160010104021,9647.0,3173.0,6996.0,4609.0,2016
717,160010001001,1273.0,777.0,1076.0,614.0,2016
718,160010005004,1358.0,667.0,1146.0,784.0,2016
719,160010005005,958.0,431.0,798.0,562.0,2016
720,160010014001,1372.0,829.0,1239.0,870.0,2016
721,160010017001,657.0,297.0,631.0,521.0,2016
722,160010102231,2415.0,1105.0,1909.0,1058.0,2016
723,160010009002,745.0,310.0,730.0,530.0,2016
724,160010023101,2333.0,804.0,1873.0,1044.0,2016
725,160010102011,1398.0,495.0,1163.0,560.0,2016
726,160010014004,1272.0,828.0,1109.0,662.0,2016
727,160010012011,1850.0,844.0,1651.0,852.0,2016
728,160010006001,698.0,434.0,649.0,429.0,2016
729,160010006005,827.0,415.0,710.0,532.0,2016
730,160010008032,806.0,342.0,681.0,487.0,2016
731,160010022211,2347.0,991.0,1956.0,1243.0,2016
732,160010024113,2672.0,1000.0,2351.0,1455.0,2016
733,160010024134,1604.0,351.0,1114.0,647.0,2016
734,160010101001,6493.0,2470.0,4681.0,2607.0,2016
735,160010103223,3361.0,1244.0,2350.0,1263.0,2016
736,160010003022,2099.0,932.0,1711.0,890.0,2016
737,160010103312,4091.0,1425.0,3051.0,2032.0,2016
738,160010023024,3598.0,1320.0,2719.0,1406.0,2016
739,160010103333,2894.0,1148.0,2222.0,1410.0,2016
740,160010023023,1089.0,388.0,839.0,548.0,2016
741,160010103331,2441.0,1219.0,1926.0,977.0,2016
742,160010016003,744.0,331.0,601.0,431.0,2016
743,160010019002,886.0,393.0,788.0,580.0,2016
744,160010010002,2563.0,1106.0,1916.0,1236.0,2016
745,160010010003,1362.0,697.0,1173.0,689.0,2016
746,160010018001,1325.0,539.0,1084.0,563.0,2016
747,160010103131,4308.0,1632.0,3452.0,1954.0,2016
748,160010102241,4854.0,1660.0,3730.0,2106.0,2016
749,160010023121,3719.0,1491.0,2918.0,1724.0,2016
750,160010103212,2403.0,1098.0,1954.0,1301.0,2016
751,160010004005,1107.0,493.0,873.0,523.0,2016
752,160010004002,1756.0,914.0,1557.0,1014.0,2016
753,160010103352,2301.0,919.0,1785.0,1169.0,2016
754,160010103351,13485.0,3630.0,8425.0,4785.0,2016
755,160010102251,3836.0,1408.0,3052.0,1232.0,2016
756,160010022241,1441.0,440.0,1032.0,367.0,2016
757,160010105042,2770.0,1000.0,2066.0,1327.0,2016
758,160010008051,2239.0,906.0,1721.0,953.0,2016
759,160010003042,3185.0,1434.0,2436.0,1523.0,2016
760,160010002023,1612.0,602.0,1300.0,662.0,2016
761,160010022242,3627.0,1238.0,2722.0,1645.0,2016
762,160010016001,1324.0,558.0,1099.0,666.0,2016
763,160010004003,1042.0,586.0,717.0,493.0,2016
764,160010005002,1064.0,364.0,832.0,662.0,2016
765,160010012012,1313.0,609.0,996.0,514.0,2016
766,160050008001,2342.0,1212.0,1913.0,1225.0,2016
767,160050014002,633.0,357.0,518.0,250.0,2016
768,160050014004,848.0,451.0,686.0,376.0,2016
769,160050015004,802.0,242.0,591.0,265.0,2016
770,160050015005,1026.0,347.0,761.0,455.0,2016
771,160050016022,687.0,250.0,445.0,298.0,2016
772,160050016023,1159.0,549.0,837.0,537.0,2016
773,160050005001,1936.0,647.0,1576.0,923.0,2016
774,160050002003,1539.0,573.0,1252.0,500.0,2016
775,160050016032,2148.0,750.0,1796.0,823.0,2016
776,160050009001,2088.0,800.0,1518.0,983.0,2016
777,160050012003,1684.0,570.0,1114.0,740.0,2016
778,160050010002,866.0,329.0,650.0,362.0,2016
779,160050010001,1294.0,554.0,1017.0,475.0,2016
780,160050003004,2206.0,931.0,1659.0,607.0,2016
781,160050003001,3541.0,1088.0,2306.0,1480.0,2016
782,160050006002,2160.0,737.0,1630.0,759.0,2016
783,160050013001,865.0,440.0,647.0,422.0,2016
784,160050017001,2462.0,1076.0,2171.0,1155.0,2016
785,160050017002,854.0,322.0,592.0,331.0,2016
786,160050011012,1821.0,780.0,1379.0,842.0,2016
787,160050011013,1146.0,382.0,946.0,445.0,2016
788,160050011023,702.0,382.0,656.0,388.0,2016
789,160050011021,1434.0,474.0,944.0,480.0,2016
790,160050016012,1221.0,663.0,975.0,674.0,2016
791,160050007001,1667.0,608.0,1462.0,577.0,2016
792,160050007002,1184.0,634.0,1058.0,634.0,2016
793,160050007003,1324.0,423.0,1156.0,498.0,2016
794,160050003002,922.0,332.0,656.0,333.0,2016
795,160050006001,1735.0,658.0,1526.0,631.0,2016
796,160050013002,920.0,352.0,729.0,341.0,2016
797,160050011011,2777.0,975.0,2098.0,1057.0,2016
798,160050011014,1784.0,491.0,1103.0,714.0,2016
799,160050011022,1400.0,522.0,1052.0,668.0,2016
800,160050014003,622.0,257.0,444.0,280.0,2016
801,160050014001,1028.0,400.0,852.0,571.0,2016
802,160050015003,790.0,283.0,514.0,246.0,2016
803,160050015001,673.0,299.0,503.0,231.0,2016
804,160050016021,1748.0,775.0,1283.0,808.0,2016
805,160050002001,964.0,359.0,696.0,407.0,2016
806,160050016031,952.0,522.0,753.0,501.0,2016
807,160050009002,654.0,362.0,441.0,191.0,2016
808,160050004002,2187.0,792.0,1649.0,1050.0,2016
809,160050012001,859.0,317.0,646.0,360.0,2016
810,160050003003,2550.0,1104.0,1924.0,1023.0,2016
811,160059818001,271.0,113.0,193.0,144.0,2016
812,160050015002,2687.0,1002.0,1959.0,928.0,2016
813,160050004001,3374.0,1041.0,2157.0,1351.0,2016
814,160050013003,865.0,340.0,593.0,388.0,2016
815,160119507001,1973.0,631.0,1355.0,858.0,2016
816,160119501003,2848.0,1052.0,2235.0,1207.0,2016
817,160119505004,2274.0,713.0,1220.0,655.0,2016
818,160119505003,1478.0,602.0,1190.0,876.0,2016
819,160119504005,1378.0,449.0,1012.0,654.0,2016
820,160119504002,1590.0,544.0,1001.0,559.0,2016
821,160119506003,799.0,287.0,640.0,299.0,2016
822,160119505002,1393.0,590.0,937.0,427.0,2016
823,160119505001,2263.0,914.0,1750.0,939.0,2016
824,160119504001,1784.0,710.0,1483.0,900.0,2016
825,160199710004,1000.0,339.0,817.0,503.0,2016
826,160199714001,1392.0,596.0,1074.0,655.0,2016
827,160199710005,1364.0,588.0,955.0,538.0,2016
828,160199710002,640.0,245.0,511.0,345.0,2016
829,160199710003,599.0,310.0,446.0,195.0,2016
830,160199710006,807.0,291.0,606.0,266.0,2016
831,160199710001,720.0,294.0,557.0,312.0,2016
832,160199712003,1649.0,835.0,1428.0,813.0,2016
833,160199712001,1116.0,517.0,861.0,566.0,2016
834,160199712004,245.0,153.0,215.0,125.0,2016
835,160199712002,1158.0,499.0,859.0,397.0,2016
836,160199703001,1673.0,545.0,1176.0,643.0,2016
837,160199703002,1602.0,553.0,1088.0,676.0,2016
838,160199704011,1911.0,645.0,1433.0,812.0,2016
839,160199704012,623.0,284.0,451.0,224.0,2016
840,160199704021,1228.0,446.0,850.0,460.0,2016
841,160199708002,1107.0,484.0,805.0,433.0,2016
842,160199704033,3279.0,959.0,2272.0,1315.0,2016
843,160199704031,5290.0,1692.0,3320.0,2226.0,2016
844,160199701001,1203.0,973.0,1078.0,444.0,2016
845,160199707003,1197.0,344.0,827.0,397.0,2016
846,160199707001,723.0,356.0,655.0,481.0,2016
847,160199706031,2084.0,865.0,1693.0,885.0,2016
848,160199706021,1840.0,634.0,1169.0,851.0,2016
849,160199709001,1110.0,505.0,866.0,447.0,2016
850,160199709002,1087.0,431.0,906.0,513.0,2016
851,160199713022,870.0,391.0,585.0,376.0,2016
852,160199705011,8553.0,2847.0,5699.0,3532.0,2016
853,160199705031,5325.0,1853.0,3473.0,1855.0,2016
854,160199706012,1025.0,399.0,750.0,353.0,2016
855,160199706011,625.0,226.0,490.0,271.0,2016
856,160199707002,3317.0,1053.0,2688.0,1174.0,2016
857,160199713013,1268.0,513.0,863.0,441.0,2016
858,160199713012,1739.0,674.0,1241.0,908.0,2016
859,160199713014,769.0,349.0,610.0,325.0,2016
860,160199713015,1778.0,416.0,997.0,626.0,2016
861,160199705022,1687.0,601.0,1225.0,756.0,2016
862,160199711005,570.0,414.0,495.0,239.0,2016
863,160199711001,894.0,406.0,703.0,428.0,2016
864,160199711004,489.0,236.0,414.0,207.0,2016
865,160199711003,526.0,257.0,413.0,258.0,2016
866,160199714002,1929.0,685.0,1491.0,868.0,2016
867,160199701004,1203.0,332.0,806.0,458.0,2016
868,160199714003,3351.0,965.0,2259.0,1333.0,2016
869,160199701003,1443.0,495.0,994.0,536.0,2016
870,160199715001,680.0,268.0,494.0,271.0,2016
871,160199715002,1006.0,453.0,749.0,355.0,2016
872,160199713011,1131.0,512.0,1009.0,697.0,2016
873,160199705021,1453.0,596.0,987.0,639.0,2016
874,160199705023,2334.0,770.0,1544.0,923.0,2016
875,160199711002,884.0,519.0,739.0,470.0,2016
876,160199714004,2200.0,755.0,1614.0,928.0,2016
877,160199706023,1246.0,648.0,1055.0,622.0,2016
878,160199709003,2641.0,880.0,1789.0,859.0,2016
879,160199713021,991.0,349.0,676.0,382.0,2016
880,160199713023,1550.0,658.0,1291.0,643.0,2016
881,160199704022,2863.0,924.0,2023.0,1111.0,2016
882,160199708004,1067.0,426.0,722.0,442.0,2016
883,160199708001,798.0,370.0,742.0,452.0,2016
884,160199704032,2734.0,745.0,1770.0,1272.0,2016
885,160199701002,1397.0,440.0,1012.0,492.0,2016
886,160199707004,677.0,337.0,604.0,215.0,2016
887,160199706013,1205.0,381.0,856.0,478.0,2016
888,160199713024,1495.0,617.0,1048.0,611.0,2016
889,160199706022,2562.0,1245.0,2009.0,1176.0,2016
890,160199708003,870.0,329.0,572.0,252.0,2016
891,160519603002,649.0,357.0,499.0,268.0,2016
892,160519603003,2369.0,779.0,1523.0,888.0,2016
893,160519602003,1759.0,544.0,1317.0,662.0,2016
894,160519604001,2064.0,666.0,1503.0,994.0,2016
895,160519604004,4925.0,1288.0,3067.0,1770.0,2016
896,160519601001,1227.0,518.0,886.0,456.0,2016
897,160519604003,2678.0,865.0,2038.0,1117.0,2016
898,160519603004,3136.0,989.0,1888.0,1138.0,2016
899,160759604002,2006.0,755.0,1241.0,682.0,2016
900,160399602001,2228.0,768.0,1731.0,825.0,2016
901,160399601001,444.0,931.0,397.0,102.0,2016
902,160659503021,1235.0,821.0,1204.0,530.0,2016
903,160659503024,2400.0,944.0,2081.0,1190.0,2016
904,160659503023,1987.0,640.0,1722.0,876.0,2016
905,160659503014,603.0,206.0,541.0,235.0,2016
906,160659503012,2121.0,654.0,1968.0,675.0,2016
907,160659504002,1571.0,585.0,1012.0,607.0,2016
908,160659504003,1412.0,379.0,915.0,451.0,2016
909,160659505002,1880.0,577.0,1421.0,815.0,2016
910,160659505001,1551.0,400.0,1092.0,777.0,2016
911,160659502003,1063.0,319.0,803.0,404.0,2016
912,160659503022,7002.0,2355.0,4750.0,2598.0,2016
913,160659503015,833.0,320.0,727.0,312.0,2016
914,160659503013,381.0,0.0,381.0,36.0,2016
915,160659504001,2816.0,1104.0,2210.0,1064.0,2016
916,160659502001,1382.0,525.0,1126.0,595.0,2016
917,160659501002,1757.0,510.0,1352.0,740.0,2016
918,160659505003,1849.0,481.0,1010.0,618.0,2016
919,160659502002,1714.0,569.0,1254.0,715.0,2016
920,160659501001,2021.0,656.0,1558.0,970.0,2016
921,160270203004,1939.0,625.0,1293.0,754.0,2016
922,160270217002,4012.0,1538.0,2968.0,1811.0,2016
923,160270204021,1126.0,373.0,849.0,467.0,2016
924,160270204025,1884.0,714.0,1353.0,581.0,2016
925,160270204023,924.0,272.0,703.0,429.0,2016
926,160270204024,634.0,368.0,523.0,232.0,2016
927,160270213001,1360.0,484.0,956.0,495.0,2016
928,160270218001,2406.0,748.0,1669.0,732.0,2016
929,160270223001,1422.0,710.0,1225.0,448.0,2016
930,160270224001,3263.0,1062.0,2634.0,1242.0,2016
931,160270212003,4096.0,1343.0,2655.0,1504.0,2016
932,160270212002,1495.0,584.0,1076.0,528.0,2016
933,160270201001,1078.0,607.0,978.0,514.0,2016
934,160270217003,2878.0,949.0,1911.0,1123.0,2016
935,160270207002,2578.0,927.0,2007.0,1183.0,2016
936,160270202001,1015.0,419.0,739.0,367.0,2016
937,160270202002,1944.0,611.0,1198.0,492.0,2016
938,160270202003,1244.0,496.0,938.0,503.0,2016
939,160270203002,1321.0,466.0,1059.0,641.0,2016
940,160270219032,4587.0,1506.0,3459.0,1545.0,2016
941,160270219033,898.0,380.0,699.0,409.0,2016
942,160270205031,3221.0,1172.0,2417.0,1078.0,2016
943,160270205011,1640.0,617.0,1188.0,647.0,2016
944,160270206011,5828.0,1703.0,3876.0,2373.0,2016
945,160270210011,13550.0,4183.0,9156.0,5446.0,2016
946,160270209021,6641.0,2052.0,4681.0,2658.0,2016
947,160270209023,3510.0,1227.0,2948.0,1611.0,2016
948,160270206025,1097.0,374.0,866.0,419.0,2016
949,160270206026,1438.0,468.0,972.0,504.0,2016
950,160270206024,1260.0,413.0,878.0,210.0,2016
951,160270215002,656.0,305.0,488.0,215.0,2016
952,160270215004,811.0,359.0,693.0,289.0,2016
953,160270215005,2211.0,583.0,1785.0,825.0,2016
954,160270216003,1184.0,526.0,985.0,419.0,2016
955,160270216002,1835.0,759.0,1407.0,628.0,2016
956,160270216001,1141.0,486.0,831.0,394.0,2016
957,160270211002,4851.0,1543.0,3649.0,2233.0,2016
958,160270211001,7049.0,2381.0,4859.0,2825.0,2016
959,160270205043,1032.0,550.0,864.0,511.0,2016
960,160270205042,2964.0,1203.0,1996.0,1151.0,2016
961,160270209011,7662.0,1807.0,5176.0,3147.0,2016
962,160270209013,2297.0,829.0,1716.0,1043.0,2016
963,160270209012,3682.0,1873.0,3047.0,1469.0,2016
964,160270204012,5924.0,2085.0,3924.0,2273.0,2016
965,160270204014,720.0,250.0,561.0,295.0,2016
966,160270210024,3648.0,1538.0,2842.0,1182.0,2016
967,160270210023,1958.0,721.0,1461.0,1106.0,2016
968,160270210022,2540.0,971.0,1850.0,869.0,2016
969,160270210021,2400.0,806.0,1828.0,952.0,2016
970,160270209022,4960.0,1814.0,3502.0,2052.0,2016
971,160270206023,756.0,412.0,640.0,363.0,2016
972,160270206022,1806.0,604.0,1313.0,781.0,2016
973,160270218003,2819.0,1072.0,2290.0,1031.0,2016
974,160270223002,2004.0,739.0,1559.0,614.0,2016
975,160270224002,1433.0,610.0,1169.0,548.0,2016
976,160270212001,1576.0,600.0,1074.0,509.0,2016
977,160270222003,2484.0,837.0,1729.0,875.0,2016
978,160270203001,794.0,413.0,613.0,271.0,2016
979,160270215003,840.0,361.0,597.0,330.0,2016
980,160270219031,4805.0,1737.0,3833.0,1822.0,2016
981,160270205012,1866.0,615.0,1334.0,780.0,2016
982,160270219042,1351.0,385.0,808.0,371.0,2016
983,160270205041,1612.0,508.0,1307.0,778.0,2016
